image_path,text
images/train_00412.png,منه سواحل الملح،  وإلى الغرب بساتين العنب وإلى الشمال حقول
images/train_00413.png,الخضراوات  هانغقو لوحة رائعة، يدهشك فيها مشهد الملح المتألق
images/train_00414.png,في ملاحة تشانغلو مثل القصور البلورية  برغم أنني لم أر العمال وهم
images/train_00415.png,ينشرون الملح تحت الشمس، إلا أنني شهدت منظر ساحر
images/train_00416.png,نتج مدينة تيانجين التي تطل على ساحل البحر وضفة النهر، ملح تشانغلو
images/train_00417.png,هانقو التي بلورها الملح والبحر  وتعتبر تيانجين مهد ثقافة الملح الصينية
images/train_00418.png,ومن مهود أوبرا بينغجو  وقد صاغت تيانجين لنفسها ماركة
images/train_00419.png,ثقافية مميزة تتمثل في الرسم والكتابة بالحفر على الخشب،
images/train_00420.png,في المتحف الدولي لأعمال الحفر على الخشب وبطاقات تعريف الكتب الذي أنشأه ليو
images/train_00421.png,شوه هاي، أكثر من 16000 قطعة رائعة من الأعمال الفنية الأصلية من أعمال الحفر على
images/train_00422.png,الخشب وبطاقات تعريف الكتب، أبدعها فنانون كبار من أكثر من ستين دولة،
images/train_00423.png,بما فيها بلجيكا، وروسيا، وإيطاليا الخ، والمقتنيات فيه وافرة ونادرة للغاية
images/train_00424.png,فضل البحر والملح تطورت السياحة في هانقو في السنوات الأخيرة، حيث يمكن
images/train_00425.png,زيارة حاملة الطائرات ، والتمتع بعادات وتقاليد تشنغتوقو البحرية،
images/train_00426.png,وتذوق الطعام البحري لمطعم تسايجيابو، والتجول في ميدان بينخه، والتنزه
images/train_00427.png,في منطقة الملاحات وزيارة مزارع تربية السمك وارتشاف نبيذ
images/train_00428.png,العنب، وتنسم الهواء النقي  من يزور حي هانغقو لا يود مغادرته
images/train_00429.png,وفي اليمن، حيث تمثل ثقافة المجتمع جملة من المعتقدات والقيم
images/train_00430.png,والموروثات الاجتماعية التي صنعت حضارة ثقافية للمجتمع اليمني
images/train_00431.png,جاءت المنطلقات والقوانين الوضعية منطلقة من الأساس المادي
images/train_00432.png,للمجتمع اليمني   والتي حددت أسسها على الشريعة الإسلامية
images/train_00433.png,بدرجة رئيسية والموروث الاجتماعي والثقافي للمجتمع اليمني
images/train_00434.png,"وكون الشريعة الإسلامية أكدت على تساوِ البشر "" إن أكرمكم عندالله أتقاكم"""
images/train_00435.png,فقد بيّن الدستور اليمني، تساوي جميع أفراد الشعب اليمني بالحقوق
images/train_00436.png,والواجبات وجاءت القوانين الأخرى بانية أسسها على الدستور اليمني
images/train_00437.png,و منها قانون العمل رقم (5) لعام 1995م، والقانون العام للتربية والتعليم ،
images/train_00438.png,مبنّية على الحقوق المتساوية للذكور والإناث في التعليم والعمل
images/train_00439.png,وبالرغم أن القيم الاجتماعية والعادات الموروثة تحمل قدراً
images/train_00440.png,هائلاً من الاحترام للمرأة ،
images/train_00441.png,تتعرض الكثير من الدول العربية الغير نفطية إلى ظروف إقتصادية أقل ما يقال عنها أنها
images/train_00442.png,صعبة ، مما يتطلب منها العمل على تجاوز هذه الظروف من خلال تدبير شؤون الحياة
images/train_00443.png,المبدع القائم على رصيدنا وإرثنا الحضاري الهام ، لنضمن تطورنا وإستمرار عطاؤنا و
images/train_00444.png,مستقبل أجيالنا  من هذا المنطلق كان واجب علينا ان ندرس كل خطوة
images/train_00445.png,نخطوها نحو المستقبل لتكون ثابتة ومثمرة وأن لا نقبل كل جديد مكلف لأنه جديد
images/train_00446.png,فالصالح العام هو الأهم والأعم ، وعليه فإن واجب المؤسسات العامة
images/train_00447.png,وفي مصر شرع المهندس المعماري الفذ حسن فتحي رحمة الله وأسكنه فسيح
images/train_00448.png,@ جنانه في نضال ثقافي طويل وعلى مدى أربعون عاماً من
images/train_00449.png,البحث لأجل إبراز أهمية العمارة في حل مشاكل إسكان الفقراء
images/train_00450.png,في مناطق الريف وغيرها حتى سمي بأبو الفقراء. لقد جعل
images/train_00451.png,المرحوم @ بإذن الله المهندس حسن فتحي من عمارة التراب
images/train_00452.png,موضوع الساعة
images/train_00453.png,وجال في أقطار الدنيا يروج لها بهدف خدمة الفقراء وأصحاب الدخل المتدني وعرض
images/train_00454.png,الكثير من مشاريعة في فرنسا وغيرها .إن إسلوبه العملي والنظري والفلسفي
images/train_00455.png,جعل منه الرائد الأول في هذا المجال والأب الروحي في فن العمارة الديمقراطية ،
images/train_00456.png,خاصة في بلدان العالم الثالث لما لهذا الفن من مردود معنوي حضاري وإقتصادي
images/train_00457.png,"وتحت وطأة "" التكنولوجيا الثقيلة "" الذي إعتبرها"
images/train_00458.png,الكثيرون من ذوي الشأن في العالم الثالث
images/train_00459.png,"وعالمنا العربي والإسلامي "" مقياس للتقدم"
images/train_00460.png,معالجة التخلف ، بدأ  كما نعتقد عصر التفكير والحكمة
images/train_00461.png,في إتخاذ القرارات للصالح العام
images/train_00462.png,ومع بداية السبعينات إهتم الباحثون على صعيد الهندسة المعمارية بمادة التراب
images/train_00463.png,فأسسوا الجمعيات التي تنادي المجتمع الإنساني بإستعمال هذه المادة لرخص
images/train_00464.png,كلفتها ولتجاوبها مع الفن المعماري ولوفرتها وتواجدها في مختلف أبقاع العالم.
images/train_00465.png,وأثبتو من خلال الواقع الملموس تجاوب هذه المادة فوضعوا الأفكار
images/train_00466.png,الجديدة والبدائل المثمرة.حيث أسسوا في المدرسة العليا للعمارة
images/train_00467.png,في مدينة كرنوبل
images/train_00468.png,أولاً_ تحديث كل ما يخص عمارة التراب وجعلها عملية وإقتصادية، قبل كل شيئ، وذلك
images/train_00469.png,بصورة علمية وواقعية بعيدة عن أية أهداف أخرى ، إنطلاقاً من الأوضاع الإقتصادية
images/train_00470.png,العالمية ثانياً_ المشاركة الفعالة في التصميم والبناء لهذه المادة في أوروبا
images/train_00471.png,وبلدان العالم الثالث ، وذلك لأجل معالجة مشكلة الإسكان والخدمات العامة.
images/train_00472.png,أن أحد الباحثين أورد نصوصاً عن نقوش قتبانية تذكر الدستور ، والتشريع ،
images/train_00473.png,والمجلس القبلي ، والمجلس الاستشاري ، وبالتالي أوردت هذه النقوش
images/train_00474.png,اختصاصات هذه المجالس ودور الملك وحقه في الاجتماعات واختصاصات
images/train_00475.png,والعقار وينظم ضرائبها ، كما كان يقوم بأعمال إدارية وتنفيذية إلا أن القوانين
images/train_00476.png,التي يسنها تتوقف على قرار وموافقة (المجلس الاستشاري لها) وهذا المجلس
images/train_00477.png,هو الذي من حقه إصدار القوانين وسنها إلى جانب اختصاصات أخرى وهو أوسع
images/train_00478.png,من اختصاصات (المجلس القبلي) ، أما اجتماعات المجلس القبلي الذي كان
images/train_00479.png,يجمع كافة القبائل تقريبا
images/train_00480.png,عامل من عوامل تقوية الروابط بين الملك والشعب ، ويلاحظ أن المجلس الاستشاري
images/train_00481.png,محل مجلس القبائل ويشرف على تطبيق القوانين على الأرض وإقرارها كما @ أن من
images/train_00482.png,حقه أيضا إصدار العفو عن المحكوم عليهم وكان هذا العفو كليا أو جزئياً .
images/train_00483.png,القرآن اعتبر جميع الدول اليمنية من معينية وسبئية وحميرية
images/train_00484.png,فحتى لا يأخذنا الاسترسال نعود لسد الأجداد ، فأستمر السد يروي
images/train_00485.png,المزارع المترامية الأطراف حتى أنها من السعة وكثرة السكان قيل
images/train_00486.png,أنه ولد مولود للملك في مدينة مأرب فوصل الخبر إلى حضر موت
images/train_00487.png,في نفس اللحظة ذلك أن كل واحد يقول لمن بجواره من المزارعين ، وهكذا
images/train_00488.png,ينتقل الخبر بسرعة
images/train_00489.png,لتصريف أي كمية زائدة من المياه حتى لا يرتفع منسوب المياه
images/train_00490.png,الأخشاب تنزلق في فتحتين في جانب كل بوابة . واستمرت تلك الحضارة إلى ماء شاء الله فلما
images/train_00491.png,تطاولت الأيام على سد مأرب امتدت إليه يد البلاء فتصدعت جوانبه وفاضت المياه على ما أمامها
images/train_00492.png,وتتجه شمال القارة الأفريقية طبعا هذه المحاضرة أثارت اهتمام
images/train_00493.png,كان لدولتي سبأ وحمير حضارة عظيمة وتقدموا تقدما
images/train_00494.png,ملموساً في الطرق الري وعمارة السدود والقناطر ورسخت
images/train_00495.png,أقدامهم في مختلف الصناعات والهندسة والفنون ، كما
images/train_00496.png,يشهد بذلك ما كان لملوكهم من المسكوكات الذهبية و
images/train_00497.png,الفضية والنحاسية ، والبرونز وما نقشوه عليها من
images/train_00498.png,النقوش المحكمة التي تدل على براعة  في فن الزخرفة
images/train_00499.png,والتصوير
images/train_00500.png,وما خلفوه من التماثيل العجيبة التي صنعوها من المعادن
images/train_00501.png,الأحجار والبرونز وما كتبوه عليها بالقلم المسند وما تشهده
images/train_00502.png,به آثارهم من المباني الضخمة وما نحتوه من الجبال ،
images/train_00503.png,ذلك العهد الزاهر
images/train_00504.png,وفي ذلك العهد الزاهر تم بناء السد الشهير وتفننوا في شبكة الري
images/train_00505.png,التي تفيض المياه إليها من السد يمين وشمال ، وقد وصف القرآن
images/train_00506.png,غفور)) إلى آخر التصوير الرباني .
images/train_00507.png,علما بأن القرآن اعتبر جميع الدول اليمنية من معينية وسبئية وحميرية
images/train_00508.png,ومحاور ملكة سبأ مع سليمان .
images/train_00509.png,ويميز الكتاب بين نوعين من الإدارة العامة هما الإدارة المركزية والإدارة اللا مركزية،
images/train_00510.png,ويتركز هذا التمييز أساساً على العلاقة بين السلطات الإدارية ، حيث تكون هذه
images/train_00511.png,العلاقة خضوع تام من قبل السلطات الإدارية العليا والتي ليس بالضرورة أن تتمثل
images/train_00512.png,في فرد واحد أو هيئة واحدة ... أما في حالة الإدارة اللا مركزية
images/train_00513.png,ونظراً للإستحالة العلمية في أن تقوم السلطات المركزية لوحدها بكل
images/train_00514.png,مهامها وفي كل أقليمها القريبة والنائية فإن هذه السلطات تلجأ إلى
images/train_00515.png,خلق أجهزة مرفقية ومحلية تساعدها في  إدارة شئوونها في مختلف الأقاليم....
images/train_00516.png,وعندما يكون لهذه الأجهزة المحلية قدر من الإستقلالية في إدارة مهامها
images/train_00517.png,ينشأ ما يعرف بالإدارة المحلية.
images/train_00518.png,وبينما يميل البعض إلى عدم التمييز ما بين الإدارة المحلية و الحكم المحلي أو
images/train_00519.png,الإدارة المحلية والإدارة اللا مركزية يميل البعض الآخر إلى التمييز ما بين
images/train_00520.png,ويميز ما بين الإدارة المحلية والإدراة اللا مركزية استناداً إلى أن الإدارة المحلية
images/train_00521.png,يمكن ان توجد في كلا النظامين المركزي واللا مركزي وإن كانت تبدو
images/train_00522.png,أكثر إكتمالاً في النظام اللامركزي. وإذا ما اتفقا على هذه التعريفات
images/train_00523.png,الاصطلاحية  التي تربط الإدارة المحلية بفكرة توزيع السلطات ما بين
images/train_00524.png,الأجهزة المركزية والمحلية فإنه لابد من التسليم
images/train_00525.png,لا شك أن إهتمام الدول بالإدارة المحلية يعزي بالدرجة الأولى
images/train_00526.png,إلى إداركها للأفضلية التي تتميز بها الإدارة المحلية عن الإدارة المركزية
images/train_00527.png,من حيث فاعليتها المشهودة في تحقيق الأغراض
images/train_00528.png,غير أن النظرة الاكثر عمقاً يمكن أن تكشف لنا أصالة الإدارة المحلية - ليس فقط
images/train_00529.png,تاريخياً
images/train_00530.png,"ما يتعلق بين الناس بعضهم ببعض, وهو المعروف بالمعاملات, وهذا بعضه ذو"
images/train_00531.png,"طابع اجتهادي,وهو يتميز بشئ من المرونة, ومن ثم جاءت أحكامها"
images/train_00532.png,"والعقد وأهل العلم . ومن ذلك مبدأ الشورى, لم تفصل"
images/train_00533.png,"الشريعة كيفية ذلك وتحديده, بل تركته وفقاً للمصلحة العامة"
images/train_00534.png,بعد وضع أطره العامة.
images/train_00535.png,أننا لوتركنا إقامة الحدود الشرعية لما تزعمونه من القسوة لأوقعنا أنفسنا والمجتمع في
images/train_00536.png,"قسوة أشد منها, فمن الرحمة بالمجتمع وبالمحدود أن نقيم الحد عليه,"
images/train_00537.png,ولنضرب مثالاً يقرب المراد: ماقولكم في الطبيب الذي يجري عملية
images/train_00538.png,"جراحية فيستأصل بمشرطه المرهف بضعة من جسم المريض ليعالجه,"
images/train_00539.png,أليس في هذا مظهر من مظاهر القسوة؟
images/train_00540.png,"وكذلك نقول في قسوة الحدود, فحرصًا على سلامة جسم المجتمع من الفساد والمرض"
images/train_00541.png,"كان من الحزم والعقل القسوة على الجزء الفاسد منه, ليسلم باقي أعضاء المجتمع"
images/train_00542.png,أن الإسلام قبل أن يحكم عليه بالحد قدم له من وسائل @ الوقاية ما كان يكفي لإبعاده
images/train_00543.png,"عن الجريمة التي اقترفها لو كان له قلب حي وضمير,"
images/train_00544.png,شكل الملتقى الذي نظمته الأكاديمية العربية للعلوم المالية والمصرفية بالتعاون
images/train_00545.png,مع البنك الإسلامي للتنمية-جدة، والبنك الإسلامي الأردني للتمويل والاستثمار
images/train_00546.png,لمناقشة تحديات العولمة للمصارف الإسلامية الذي عقد في عمان في الفترة من
images/train_00547.png,ـ19 - 21 أيار/مايو الماضي مناسبة جيدة لعرض ومناقشة العديد من القضايا
images/train_00548.png,والتحديات التي تطرحها العولمة ليس على  @ المصارف الإسلامية وحـ
images/train_00549.png,وهو قريب من تعريف صندوق النقد الدولي للعولمة بأنها التعاون الاقتصادي المتنامي لمجموع دول العالم
images/train_00550.png,والذي يحتمه ازدياد حجم التعامل بالسلع والخدمات وتنوعها عبر الحدود إضافة لتدفق رؤوس
images/train_00551.png,محل إجماع المتحدثين ومقدمي أوراق العمل في المؤتمر هي أنه لابد من مواجهة الظاهرة
images/train_00552.png,مستوياتها الاقتصادية والسياسية والثقافية والقضائية والاجتماعية،
images/train_00553.png,وركزت العديد من أوراق العمل على تحليل الجوانب الإيجابية والسلبية للظاهرة بكافة مستوياتها الاقتصادية
images/train_00554.png,والسياسية والثقافية والقضائية والاجتماعية، فعلى صعيد الإيجابيات فإن العولمة تعمل على جذب
images/train_00555.png,في إطار بحث وتحليل ظاهرة العولمة لم يقدم المؤتمرون جديداً في تعريف
images/train_00556.png,وتحليل الظاهرة لكن ربما كانت مساهمتهم فعالة في تقعيد التنمية
images/train_00557.png,الاقتصادية من وجهة نظر إسلامية، مع تقديم عرض لأهم
images/train_00558.png,العقبات التي تقف أمام تنمية البلدان الإسلامية هذا من جهة
images/train_00559.png,، ومن جهة أخرى معالجة موضوع تحديات العولمة للمصارف الإسلامية،
images/train_00560.png,فعلى صعيد التقعيد الإسلامي للتنمية،
images/train_00561.png,شركة المستثمر الدولي بدولة الكويت بأن التنمية تكون إسلامية
images/train_00562.png,إذا كانت أهدافها وأولوياتها شرعية، وسياساتها ووسائلها
images/train_00563.png,مباحة، فأما الأهداف فحددها في ثلاثة كبرى وهي: كفالة حد
images/train_00564.png,أدنى من المعيشة لكل فرد، تحقيق القوة والاستقلال الاقتصادي،
images/train_00565.png,تخفيف التفاوت في الدخل والثروة بين الناس
images/train_00566.png,وأما الأولويات الشرعية فهي: توفير أمن كل فرد على حياته وماله و
images/train_00567.png,إعطاء أهمية أكبر للأمور المعيشية لحاجات الفقراء على الأغنياء والأضعف
images/train_00568.png,على الأقوى، تقديم الضروريات والحاجيات على الكماليات في كل نفقة
images/train_00569.png,ما على صعيد العقبات التي تقف أمام تنمية الدول الإسلامية والتي
images/train_00570.png,عرض لها الباحث بشيء من التفصيل فيمكن اختصارها بالنقاط التالية:
images/train_00571.png,ظم التربية والتعليم، إفساد نظام الحوافز، عدم الاستناد إلى معيار الكفاءة
images/train_00572.png,في توظيف قوة العمل
images/train_00573.png,اعتبر فيها أن مفهوم العولمة ليس جديداً بالمنظور الإسلامي
images/train_00574.png,الشامل إذا كان المقصود بالعولمة الانفتاح العالمي بلا حدود
images/train_00575.png,ودول إسلامية أخرى أقرت مبدأ التعايش المزدوج للنظام المصرفي الإسلامي\
images/train_00576.png,وفي ظل هذا الوضع يمكن الحديث عن كيانات مصرفية إسلامية
images/train_00577.png,تتباين في قوتها وضعفها من دولة لأخرى، ومع التأكيد على
images/train_00578.png,أن القواعد المالية والأسس التي قام عليها النظام المصرفي الإسلامي
images/train_00579.png,قد قطعت شوطاً بعيداً في تكريس هذا العمل علاوة على
images/train_00580.png,أن العمل المصرفي الإسلامي أثبت حضوراً
images/train_00581.png,ـ@ متميزاً سواء من خلال الوسائل
images/train_00582.png,الاقتصادية
images/train_00583.png,في ظل الوضع القائم لبنوك إسلامية عاملة فإنه مما لا فائدة منه بالأساس
images/train_00584.png,وإذا كان أعظم إنجاز حققه الفكر الشرعي الإسلامي في القرن العشرين
images/train_00585.png,هو المصرفية الإسلامية والمصارف الشاملة وما تقوم عليه من آلية متميزة
images/train_00586.png,للعمل المصرفي (المالي والاستشاري)، كما جاء في الورقة
images/train_00587.png,لأستاذ بكر ريحان المدير التنفيذي في البنك الإسلامي الأردني في الحد من
images/train_00588.png,إدراك هذه المصارف للمشكلات والمعوقات التي @ تعترض طريقها كمصارف إسلامية
images/train_00589.png,حديثة @ النشأة، سواء تلك المرتبطة بأعمالها وأنشطتها أو تلك المرتبطة
images/train_00590.png,بالبيئة والأجواء المحيطة @ بها  وأورد@ الباحث مجموعة من التحديات
images/train_00591.png,ـ@التي قد تؤثر على قدرة المصارف الإسلامية منها: عدم وجود معايير موحدة
images/train_00592.png,لتحديد المنتجات والأدوات التمويلية، عدم قدرة المصارف الإسلامية على تطوير
images/train_00593.png,المنتجات الرديفية لمنتجات @ البنوك التقليدية مثل منتجات الخزينة والتحوط
images/train_00594.png,والسندات وغيرها، عدم استطاعة المصارف الإسلامية منافسة التقليدية في ق
images/train_00595.png,قضية الأرباح، لأن أرباح المصارف الإسلامية حدية بطبيعتها وذلك لأسباب
images/train_00596.png,عديدة، عدم @ جدوى توسع المصارف الإسلامية في @الفروع الآلية
images/train_00597.png,نتيجة التنافس الذي @ ستوجده التجارة الإلكترونية  دور البنك لمواجهة العولمة
images/train_00598.png,ورقة أخرها للدور الذي يمكن أن يلعبه البنك الإسلامي للتنمية
images/train_00599.png,في مواجهة تحديات العولمة حيث قدم ثلاثة مقترحات في هذا المجال وهي:
images/train_00600.png,أولاً: الإسهام الفعلي في تطوير التجارة البينية وزيادة تأهيل قدرة
images/train_00601.png,وفي ختام هذا الاستعراض الموجز لأعمال الملتقى الإسلامي للبحث في تحديات العولمة
images/train_00602.png,للبنوك الإسلامية يمكن القول: إن المصارف الإسلامية ذات خصوصية تميزها عن
images/train_00603.png,باقي المصارف سواء لجهة العملاء أو لجهة الأدوات الاستثمارية، كما أن حصتها
images/train_00604.png,التي تفرضها مفردات العولمة، كما أن الممارسات الخاطئة التي نتجت عن العولمة والمرتبطة
images/train_00605.png,بعمليات غسيل الأموال وتجارة الممنوعات والاقتصاديات غير النظامية قد تدفع العالم
images/train_00606.png,إلى محاربتها، لذلك فإن نجاح المصارف الإسلامية في ظل العولمة مرهون بتفهمها
images/train_00607.png,لما يجري حولها والتعامل معه بتطوير أنظمتها وإدارتها، ومن خلال استراتيجية
images/train_00608.png,إسلامية موحدة
images/train_00609.png,"ولما تعلقت الإرادة الإلهية بجعل الإنسان في الأرض, خفيت حكمة خلق الإنسان على"
images/train_00610.png,"ملائكته, المستغرقين في عبادته, المتمحضين لطاعته, الذين تجردت"
images/train_00611.png,"طبيعتهم عن الشهوة الدافعة, وعن حب المعرفة الذي يمزق في سيره الفاتح حُجُب"
images/train_00612.png,المجهول، فيجليه ويكشف خفاياه  وقد أودع الله هذه القوى في الإنسان، حتى
images/train_00613.png,ينجح في المهمة التي أوكلها الله إليه
images/train_00614.png,"كما اقتضت عنايته أن تعهده برسالاته المساعدة له على الجمع بين معرفته بربه,"
images/train_00615.png,وبين شحذ قواه ومداركه ليكتشف مكنونات الكون وقوانينه وطبائع المخلوقات
images/train_00616.png,فالإنسان جسم محسوس يأكل ويشرب، ويتعب وينام، وروح تتذوق المعاني والجمال،
images/train_00617.png,كما أن الأرض والبحار والجبال والسجاب والأشجار والطيور والحيوانات و     إلخ،
images/train_00618.png,كل هذه الأشياء هي عناصر العالم المحسوس
images/train_00619.png,وتعبير الإنسان عن هذه المشاعر والإشارات التي ترسلها الكائنات، هو ما
images/train_00620.png,يسمى بالفن، وهو موضوع بحثنا، حيث نستعرض في هذا البحث قضية
images/train_00621.png,الفن في ميزان الإسلام ،وللفن ارتباط كبير بالجمال، فيصعب علينا أن نتصور الفن
images/train_00622.png,بدون تصور الجمال، وكذلك يصعب علينا معرفة علاقة الدين بالفن، دون تصور الفن
images/train_00623.png,نفسه
images/train_00624.png,فطر الله النفس البشرية على حب كل جميل، والنفور من كل قبيح،
images/train_00625.png,فللجمال شرف فاق كل شرف،  ألا ترى من شرف الجمال أن يدعيه من هو ليس
images/train_00626.png,بأهله، كما أنه من حقارة القبح أن ينكره من هو أهله، وكما جعل الله ذلك
images/train_00627.png,الشرف والميل للجمال أمراً طبيعيا في الفطرة السليمة، كذلك جعله أمرًا
images/train_00628.png,محثوثًا
images/train_00629.png,وشاءت قدرة المبدع  ـ سبحانه وتعالى ـ أن يجعل من الجمال _في شتى صوره _
images/train_00630.png,مناط رضى وسعادة لدى الإنسان، واستساغة الجمال حقًا مشاعًا، وربما تختلف
images/train_00631.png,والجمال بداهة لا يرتبط بالمظاهر الحسية وحدها، وهذه قضية هامة من وجهة النظر
images/train_00632.png,من قوة مبدعة قادرة، خلقت فأحسنت،
images/train_00633.png,وصنعت فخلبت الألباب والأبصار، وأثارت الفكر والتأمل، وفتحت أبواب الإيمان
images/train_00634.png,وعلى ذلك فيجب التأكيد على وجوب اقتحام المبدعين الإسلاميين للمجالات المختلفة للفنون
images/train_00635.png,بما في ذلك المجالات التي تم استحداثها في هذا العصر مثل السينما والتليفزيون  إن ما يستطيع
images/train_00636.png,الفيلم أو المسلسل التليفزيوني تحقيقه يفوق الأثر الذي تستطيع تحقيقه آلاف الكتب والندوات والخطب
images/train_00637.png,والإشكالية التي تُطرح هنا هي : هل يكون على المبدع
images/train_00638.png,الإنسان والوجود في عمل إبداعي يرتب أكبر التأثير في ترسيخ هذه التصورات
images/train_00639.png,وعلى ذلك فيجب التأكيد على وجوب اقتحام المبدعين الإسلاميين للمجالات
images/train_00640.png,المختلفة للفنون بما في ذلك المجالات التي تم استحداثها في هذا
images/train_00641.png,العصر مثل السينما والتليفزيون  إن ما يستطيع الفيلم أو المسلسل التليفزيوني
images/train_00642.png,تحقيقه يفوق الأثر الذي تستطيع تحقيقه آلاف الكتب والندوات والخطب  والإشكالية التي تُطرح هنا هي
images/train_00643.png,هل يكون على المبدع
images/train_00644.png,ولم تكن علاقة الإسلام بالفن تقتصر على توصيفه الشرعي فحسب، بل كان هناك فن منسوب إليه
images/train_00645.png,"عبر العصور، يسمى بالفن الإسلامي، فما هي ""الإسلامية"" التي يمكنها أن تحدد المنعوت - وهو الفن-"
images/train_00646.png,وإن كانت كذلك فما هي تلك الفترة ؟ هل هي فترة ذروة الحضارة الإسلامية إبداعيًا؟
images/train_00647.png,"أم هي فترة الفتوحات الواسعة؟ أم هي بعد ذلك؟ أم هل ""الإسلامية"" صفة مكانية، من ثم"
images/train_00648.png,ما الفاعلية فهي صفة جديدة لم تكتسب مشروعية بعد، ولا أظنها تكتسبها  فالقول: إن الفنان المسلم
images/train_00649.png,ينتج فنا إسلاميًا، هو قول أعرج يفترض أن الإسلام ملة توضع في خانة من خانات بطاقات الهوية، ومن
images/train_00650.png,ولكن نتاجه الحضاري الجمالي من فن وصنعة هو إسلامي بلا مراء  كذلك ثمة إشكالية
images/train_00651.png,أخرى تجعلنا لا نقبل الفاعلية كأساس تصنيفي، حيث إن الفن في الرؤية الإسلامية
images/train_00652.png,المعرفية هو نتاج حياة، من ثم فالجميع متاح لهم كما أوضحنا أن يصيروا
images/train_00653.png,فنانين بل هو فرض على كل منتج أن يتقن عمله
images/train_00654.png,في العمارة الأندلسية المغربية؛ حيث تتجاوب أقواس العقود مع سائر العناصر  وأحواض
images/train_00655.png,المياه والأشجار والمناظر التي تحيط بالمكان؛ حيث يصبح المبنى وكأنه نبت من الأرض،
images/train_00656.png,كما ينبت الشجر والنخيل
images/train_00657.png,من المسلمات في العقيدة الإسلامية العزوف عن الإسراف في بهرج الحياة، باعتبار ذلك عرضا زائلا، وما
images/train_00658.png,عند الله خير وأبقى، وإلى جانب ذلك فقد وصل ازدهار الحضارة الإسلامية في كثير من العصور إلى درجة
images/train_00659.png,ويزخر المتحف الإسلامي بمصر بالكثير من نماذج ذلك الخزف ذي البريق المعدني، والذي يعتبر
images/train_00660.png,من أرقى أنواع الخزف في العالم، ومن الحلول الابتكارية التي كان للفنان المسلم الفضل في
images/train_00661.png,تحقيقها، المواءمة بين استيفاء المسجد للعظمة والفخامة، وهو ما تتيحه الثروة المتزايدة
images/train_00662.png,في المجتمع، وبين ما يتطلبه الفكر الإسلامي في الالتزام بأسلوب السلف الصالح
images/train_00663.png,كالطين والخشب، أن يصنع محاريب المساجد من الخزف أو الخشب أو الجص، بعد أن أثراها بالزخرفة
images/train_00664.png,والنقش، مما جعل هذه المحاريب قمة في الجمال والجلال
images/train_00665.png,ومن أمثلة المحاريب الإسلامية الرائعة محراب السيدة رقية بالمتحف المصري الإسلامي
images/train_00666.png,وهو يدرك الواقع  ولكن المسألة ليست بهذه البساطة؛ لأن تجريد النظر إلى الواقع من الفكر المسبق ليس كافيًا
images/train_00667.png,فالماديون يحاولون اختزال الإدراك الواقعي للحقائق في المدركات المادية فقط، مع أن الموضوعية
images/train_00668.png,تقتضي اعتبار كل ما يمكن إدراكه من الحقائق الفاعلة في الواقع حقائق واقعية  فكما أن الحقائق
images/train_00669.png,المادية واقع، فإن الحقائق الروحية أيضًا واقع  وكما أن قوى الإنسان وإمكاناته وغرائزه واقع، فإن مشاعره
images/train_00670.png,وطموحاته وارتقاءه واقع أيضًا
images/train_00671.png,لكن الواقعية لا تعني الوقوف عند حد الإدراك السلبي للواقع، فإن جاز هذا في الواقع الطبيعي،
images/train_00672.png,فإنه لا يجوز في إدراك العلاقات السائدة بين البشر، فإدراك وجود الحق أو الباطل
images/train_00673.png,في الواقع لا يقوم على أسس كمية، بل يستند في الضرورة إلى قيم مستقلة، تستطيع التمييز بين الحق
images/train_00674.png,والباطل، مهما حوصر الأول أو شاع الثاني
images/train_00675.png,والذي يعنيه ما سبق أن الفن الإسلامي مذهب مستقل، يتباين
images/train_00676.png,تمامًا عن تلك المذاهب الفنية التي نشأت عن تطور المفاهيم العلمانية
images/train_00677.png,في الغرب، ولكن ذلك لا يعني في نفس الوقت أن الفن الإسلامي
images/train_00678.png,مدرسة فنية غير قابلة للتجدد؛ لأن التصور الإسلامي للوجود، والذي
images/train_00679.png,نعبر عنه هنا بالمثالية الواقعية، يجمع ما بين الثابت والمتغير
images/train_00680.png,فالجانب الثابت هو المثالية العقائدية والقيمية للتصور الإسلامي، و
images/train_00681.png,الجانب المتغير هو الفاعلية الإنسانية التي يتعامل بها هذا التصور مع
images/train_00682.png,المدارس الفنية الأخرى
images/train_00683.png,الفن عمل إنساني بالدرجة الأولى، وذلك لارتباطه بالوعي، ومن أجل ذلك، فهو
images/train_00684.png,يتطور في نفسه ويتعدد، نظرا لأن الابتكارات الإنسانية غير محدودة ودائمة التغير، ونحن
images/train_00685.png,عندما نتكلم عن الفنون سوف نتكلم عنها باعتبارين : فنون قديمة، وهي التي جاء الإسلام
images/train_00686.png,وهي موجودة فسكت عن كثير منها، وتكلم في قليل منها
images/train_00687.png,ومن ناحية أخرى فإن كون العمل الإبداعي ينطبق عليه معيار الفن الإسلامي؛
images/train_00688.png,فإن ذلك لا يمنحه أي قدر من الارتقاء الفني، فإن المعايير الفنية للعمل الإبداعي مستقلة
images/train_00689.png,بذاتها بعيدًا عن أي تصورات إيديولوجية أو أخلاقية  فقد ينطبق على العمل الإبداعي صفة الفن
